NGC,Name,Type,Constellation,Magnitude,RA,Dec,Size
I2409,,Gx,Cnc,,8.806666666666667,18.333333333333332,
I2410,,Gx,Cnc,,8.808333333333334,19.016666666666666,
I2411,,Gx,Cnc,,8.808333333333334,19.05,
I2405,,Gx,Lyn,15.0,8.811666666666667,37.233333333333334,0.4
2654,,Gx,UMa,11.8,8.82,60.21666666666667,4.3
2672,,Gx,Cnc,11.6,8.821666666666667,19.066666666666666,2.6
2668,,Gx,Lyn,15.0,8.823333333333334,36.68333333333333,
2673,,Gx,Cnc,12.9,8.823333333333334,19.066666666666666,1.4
I2412,,D*,Cnc,,8.823333333333334,18.55,
I2413,,D*,Cnc,,8.825,18.75,
I2414,,Gx,Cnc,,8.83,18.8,
2650,,Gx,UMa,14.0,8.833333333333334,70.3,1.9
2666,,-,UMa,,8.833333333333334,47.05,
2677,,Gx,Cnc,15.0,8.833333333333334,19.0,
I2415,,***,Cnc,,8.833333333333334,18.65,
2678,,-,Cnc,,8.836666666666666,11.333333333333334,
2646,,Gx,Cam,12.0,8.84,73.46666666666667,1.7
2682,M  67,OC,Cnc,6.9,8.84,11.816666666666666,30.0
I2416,,D*,Cnc,,8.841666666666667,18.566666666666666,
I2417,,Gx,Cnc,,8.853333333333333,18.8,
I2418,,Gx,Cnc,,8.856666666666667,17.95,
2676,,Gx,UMa,14.0,8.858333333333333,47.55,1.5
2679,,Gx,Cnc,14.0,8.858333333333333,30.866666666666667,
2680,,Gx,Cnc,14.0,8.858333333333333,30.866666666666667,
I2420,,Gx,Hya,15.0,8.858333333333333,3.0833333333333335,
2675,,Gx,UMa,14.0,8.865,53.6,
I2419,,*,Cnc,,8.87,18.1,
2683,,Gx,Lyn,9.7,8.878333333333334,33.416666666666664,9.3
2690,,Gx,Hya,14.0,8.878333333333334,-2.6166666666666667,
I 523,,Gx,Cnc,15.0,8.886666666666667,9.15,1.4
2681,,Gx,UMa,10.3,8.891666666666667,51.31666666666667,3.8
2714,,Gx,Car,,8.891666666666667,-59.21666666666667,
I 520,,Gx,Cam,13.0,8.895,73.48333333333333,2.3
2696,,-,Hya,,8.906666666666666,-4.983333333333333,
I2421,,Gx,Cnc,,8.906666666666666,32.68333333333333,2.6
I2422,,Gx,Cnc,16.0,8.906666666666666,20.233333333333334,0.4
2695,,Gx,Hya,13.0,8.908333333333333,-3.0833333333333335,
I 522,,Gx,UMa,14.0,8.908333333333333,57.166666666666664,1.0
2684,,Gx,UMa,13.0,8.913333333333334,49.13333333333333,
2691,,Gx,Lyn,14.0,8.913333333333334,39.53333333333333,1.6
I2423,,Gx,Cnc,15.0,8.913333333333334,20.233333333333334,1.1
2686,,Gx,UMa,16.0,8.915,49.13333333333333,
2687,,Gx,UMa,17.0,8.916666666666666,49.15,
2697,,Gx,Hya,13.0,8.918333333333333,-3.0,
2689,,Gx,UMa,,8.92,49.15,
2688,,Gx,UMa,16.0,8.921666666666667,49.1,
2653,,Ast,Cam,,8.926666666666666,78.41666666666667,
2655,,Gx,Cam,10.1,8.926666666666666,78.21666666666667,5.1
2685,Helix galaxy,Gx,UMa,11.1,8.926666666666666,58.733333333333334,5.2
2698,,Gx,Hya,13.0,8.926666666666666,-3.183333333333333,1.8
2700,,-,Hya,,8.928333333333333,-5.1,
I2425,,*,Hya,,8.93,-3.4,
2699,,Gx,Hya,13.0,8.931666666666667,-3.15,
2702,,*,Hya,,8.931666666666667,-3.05,
2703,,D*,Hya,,8.931666666666667,-3.283333333333333,
2705,,*,Hya,,8.933333333333334,-3.0,
2708,,Gx,Hya,14.0,8.935,-3.3666666666666667,3.0
2707,,*,Hya,,8.936666666666667,-3.066666666666667,
2706,,Gx,Hya,14.0,8.938333333333333,-2.5833333333333335,
2709,,Gx,Hya,15.0,8.938333333333333,-3.2666666666666666,
I2424,,,Lyn,,8.946666666666667,39.38333333333333,
2704,,Gx,Lyn,14.0,8.948333333333334,39.36666666666667,
2692,,Gx,UMa,14.0,8.95,52.06666666666667,1.5
2693,,Gx,UMa,11.7,8.95,51.35,2.2
2694,,Gx,UMa,14.3,8.95,51.333333333333336,0.3
2717,,Gx,Pyx,14.0,8.95,-24.666666666666668,
2711,,Gx,Cnc,14.0,8.955,17.283333333333335,
2713,,Gx,Hya,11.7,8.955,2.9166666666666665,3.9
2716,,Gx,Hya,12.4,8.96,3.0833333333333335,1.8
I 524,,,Hya,,8.97,-19.183333333333334,
I2426,,Gx,Hya,15.0,8.975,2.9,0.3
2722,,Gx,Hya,,8.98,-3.716666666666667,
2718,,Gx,Hya,13.0,8.981666666666667,6.3,2.5
2721,,Gx,Hya,13.0,8.981666666666667,-4.766666666666667,2.6
2701,,Gx,UMa,12.4,8.985,53.766666666666666,2.1
2720,,Gx,Cnc,14.0,8.986666666666666,11.166666666666666,
2712,,Gx,Lyn,12.0,8.991666666666667,44.916666666666664,2.9
2710,,Gx,UMa,14.0,8.996666666666666,55.68333333333333,
2723,,Gx,Hya,15.0,9.003333333333334,3.183333333333333,1.3
2719,,Gx,Lyn,14.0,9.005,35.733333333333334,1.3
2736,,Gx,Vel,,9.006666666666666,-45.9,
2724,,Gx,Lyn,15.0,9.016666666666667,35.766666666666666,
I2427,,Gx,Lyn,16.0,9.016666666666667,37.86666666666667,
2725,,Gx,Cnc,14.0,9.018333333333333,11.083333333333334,
2727,,-,Hya,,9.018333333333333,-3.3833333333333333,
I 525,,Gx,Hya,15.0,9.021666666666667,-1.8666666666666667,1.0
2729,,Gx,Hya,14.0,9.025,3.716666666666667,
2728,,Gx,Cnc,15.0,9.03,11.066666666666666,
2731,,Gx,Cnc,14.0,9.035,8.3,
2733,,-,Hya,,9.035,-3.7333333333333334,
2730,,Gx,Cnc,13.0,9.038333333333334,16.833333333333332,
2735,,Gx,Cnc,14.0,9.043333333333333,25.933333333333334,1.2
I 526,,Gx,Cnc,15.0,9.043333333333333,10.833333333333334,0.7
2734,,Gx,Cnc,,9.05,16.833333333333332,
I2428,,Gx,Cnc,15.0,9.053333333333333,30.583333333333332,1.9
I2429,,Gx,Cnc,15.0,9.063333333333333,29.3,0.4
2737,,Gx,Cnc,15.0,9.065,21.9,
2738,,Gx,Cnc,14.0,9.065,21.966666666666665,
I 512,,Gx,Cam,12.0,9.066666666666666,85.5,3.6
2741,,-,Cnc,,9.071666666666667,18.266666666666666,
I2430,,Gx,Cnc,14.0,9.075,27.95,1.1
I2431,,Gx,Cnc,14.0,9.075,14.6,0.6
2745,,Gx,Cnc,15.0,9.076666666666666,18.25,
I2432,,Gx,Hya,15.0,9.076666666666666,5.516666666666667,
2744,,Gx,Cnc,13.4,9.078333333333333,18.466666666666665,1.8
2726,,Gx,UMa,13.0,9.081666666666667,59.93333333333333,1.5
2743,,Gx,Cnc,14.0,9.083333333333334,25.0,
2754,,Gx,Hya,,9.083333333333334,-19.083333333333332,
2747,,Gx,Cnc,15.0,9.088333333333333,18.433333333333334,
2749,,Gx,Cnc,12.0,9.09,18.316666666666666,2.0
2758,,Gx,Hya,14.0,9.09,-19.05,
I2436,,D*,Hya,,9.09,-19.166666666666668,
2751,,Gx,Cnc,15.0,9.091666666666667,18.25,
2757,,D*,Hya,,9.091666666666667,-19.033333333333335,
I2433,,Gx,Cnc,15.0,9.091666666666667,22.616666666666667,0.8
I2437,,Gx,Hya,,9.091666666666667,-19.2,2.4
2750,,Gx,Cnc,12.0,9.095,25.433333333333334,2.3
2752,,Gx,Cnc,15.0,9.095,18.333333333333332,2.0
2739,,Gx,UMa,15.0,9.1,51.75,
2746,,Gx,Lyn,14.0,9.1,35.36666666666667,
2740,,Gx,UMa,15.0,9.101666666666667,51.733333333333334,
2763,,Gx,Hya,12.1,9.113333333333333,-15.5,2.3
I2435,,Gx,Cnc,15.0,9.113333333333333,26.266666666666666,1.0
I2448,,Pl,Car,12.0,9.118333333333334,-69.95,0.1
2753,,Gx,Cnc,15.0,9.12,25.333333333333332,
I2434,,Gx,Lyn,14.0,9.12,37.2,1.9
2761,,Gx,Cnc,15.0,9.125,18.433333333333334,
2742,,Gx,UMa,11.7,9.126666666666667,60.483333333333334,3.1
2765,,Gx,Hya,13.0,9.126666666666667,3.3833333333333333,2.3
2772,,Gx,Pyx,15.0,9.128333333333334,-23.616666666666667,
2755,,Gx,Lyn,14.0,9.131666666666666,41.71666666666667,
2715,,Gx,Cam,11.4,9.135,78.08333333333333,5.0
2764,,Gx,Cnc,12.7,9.138333333333334,21.45,1.7
2759,,Gx,Lyn,14.0,9.143333333333333,37.61666666666667,
I2439,,Gx,Cnc,15.0,9.143333333333333,32.583333333333336,
2766,,Gx,Cnc,14.0,9.146666666666667,29.866666666666667,
2756,,Gx,UMa,13.0,9.15,53.85,1.9
2788,,Gx,Car,,9.15,-67.93333333333334,
I 528,,Gx,Cnc,15.0,9.156666666666666,15.8,1.7
2770,,Gx,Lyn,12.0,9.16,33.11666666666667,3.7
2773,,Gx,Cnc,14.0,9.16,7.183333333333334,
I 527,,Gx,Lyn,15.0,9.16,37.583333333333336,1.9
2762,,Gx,UMa,15.0,9.163333333333334,50.43333333333333,
I2441,,,Cnc,,9.166666666666666,22.866666666666667,
2767,,Gx,UMa,14.0,9.168333333333333,50.416666666666664,
I2442,,,Cnc,,9.168333333333333,22.85,
2775,,Gx,Cnc,10.3,9.171666666666667,7.033333333333333,4.5
2769,,Gx,UMa,14.0,9.173333333333334,50.45,
2771,,Gx,UMa,14.0,9.175,50.4,
2774,,Gx,Cnc,15.0,9.176666666666666,18.7,
2777,,Gx,Cnc,14.0,9.178333333333333,7.2,1.0
2781,,Gx,Hya,11.5,9.191666666666666,-14.816666666666666,3.9
I2443,,Gx,Cnc,15.0,9.191666666666666,28.816666666666666,0.6
2768,,Gx,UMa,10.0,9.193333333333333,60.03333333333333,6.3
2808,,Gb,Car,6.3,9.2,-64.86666666666666,13.8
2776,,Gx,Lyn,11.6,9.203333333333333,44.95,2.9
2778,,Gx,Lyn,13.0,9.205,35.016666666666666,1.5
2779,,Gx,Lyn,15.0,9.205,35.05,
2784,,Gx,Hya,10.1,9.205,-24.166666666666668,5.1
2792,,Pl,Vel,14.0,9.206666666666667,-42.43333333333333,0.2
2780,,Gx,Lyn,14.0,9.211666666666666,34.916666666666664,1.0
I2444,,Gx,Cnc,15.0,9.213333333333333,30.233333333333334,0.9
I2445,,Gx,Cnc,15.0,9.22,31.8,1.0
2732,,Gx,Cam,11.9,9.223333333333333,79.18333333333334,2.3
I2446,,Gx,Cnc,15.0,9.225,28.966666666666665,1.7
I2447,,,Cnc,,9.225,28.75,
2783,,Gx,Cnc,14.0,9.226666666666667,29.983333333333334,
2748,,Gx,Cam,11.7,9.228333333333333,76.48333333333333,3.1
2836,,Gx,Car,,9.228333333333333,-69.33333333333333,
2786,,-,Cnc,,9.233333333333333,12.15,
2822,,Gx,Car,12.0,9.233333333333333,-69.63333333333334,2.1
I2438,,OC,Cam,,9.233333333333333,73.43333333333334,
2782,,Gx,Lyn,11.5,9.235,40.11666666666667,3.8
2789,,Gx,Cnc,14.0,9.25,29.733333333333334,
2790,,Gx,Cnc,14.0,9.25,19.716666666666665,
2791,,Gx,Cnc,15.0,9.25,17.6,
2785,,Gx,Lyn,15.0,9.253333333333334,40.916666666666664,
I2449,,,Cnc,,9.253333333333334,30.0,
I 530,,Gx,Cnc,14.0,9.255,11.883333333333333,2.1
I2440,,,Cam,,9.258333333333333,73.46666666666667,
2842,,Gx,Car,,9.26,-63.06666666666667,
2760,,-,Cam,,9.261666666666667,76.38333333333334,
I2450,,,Cnc,,9.261666666666667,25.45,
I2451,,Gx,Cnc,16.0,9.261666666666667,23.483333333333334,
I2453,,Gx,Cnc,15.0,9.263333333333334,20.933333333333334,
I2452,,Gx,Cnc,16.0,9.265,23.45,
2794,,Gx,Cnc,14.0,9.266666666666667,17.6,
2818,,OC,Pyx,8.2,9.266666666666667,-36.61666666666667,9.0
I2454,,Gx,Cnc,14.0,9.266666666666667,17.816666666666666,1.2
2795,,Gx,Cnc,14.0,9.268333333333333,17.633333333333333,
2811,,Gx,Hya,11.3,9.27,-16.316666666666666,2.7
2815,,Gx,Hya,13.0,9.271666666666667,-23.633333333333333,3.5
2797,,Gx,Cnc,14.0,9.273333333333333,17.733333333333334,
2796,,Gx,Cnc,14.0,9.278333333333332,30.916666666666668,
2801,,Gx,Cnc,15.0,9.278333333333332,19.933333333333334,
2802,,Gx,Cnc,14.0,9.278333333333332,18.966666666666665,
2803,,Gx,Cnc,14.0,9.278333333333332,18.966666666666665,
2793,,Gx,Lyn,14.0,9.28,34.43333333333333,1.3
2804,,Gx,Cnc,14.0,9.28,20.2,
2821,,Gx,Pyx,14.0,9.28,-26.816666666666666,
I2455,,,Cnc,,9.28,20.116666666666667,
2806,,Gx,Cnc,15.0,9.283333333333333,20.05,
2807,,Gx,Cnc,15.0,9.283333333333333,20.033333333333335,
2809,,Gx,Cnc,14.0,9.285,20.066666666666666,
I2457,,Gx,Cnc,14.0,9.285,20.083333333333332,1.2
2817,,Gx,Hya,13.0,9.288333333333334,-4.733333333333333,
2798,,Gx,Lyn,12.3,9.29,42.0,2.8
2799,,Gx,Lyn,14.0,9.291666666666666,42.0,1.9
I2456,,,Lyn,,9.291666666666666,34.78333333333333,
2812,,Gx,Cnc,15.0,9.293333333333333,19.916666666666668,
2813,,Gx,Cnc,15.0,9.295,19.9,
2835,,Gx,Hya,11.0,9.298333333333334,-22.35,6.3
I 531,,Gx,Hya,15.0,9.298333333333334,-0.2833333333333333,1.8
2819,,Gx,Cnc,14.0,9.303333333333333,16.216666666666665,
2837,,Gx,Hya,14.0,9.306666666666667,-16.5,0.3
I 529,,Gx,Cam,13.0,9.308333333333334,73.76666666666667,3.7
2800,,Gx,UMa,14.0,9.31,52.516666666666666,
2845,,Gx,Vel,,9.31,-38.0,
2824,,Gx,Cnc,14.0,9.316666666666666,26.266666666666666,1.3
I 532,,?,Hya,,9.316666666666666,-16.766666666666666,
I2459,,,Lyn,,9.318333333333333,34.88333333333333,
2827,,Gx,Lyn,15.0,9.32,33.86666666666667,
2787,,Gx,UMa,10.8,9.321666666666667,69.2,3.4
2823,,Gx,Lyn,16.0,9.321666666666667,34.0,1.0
2849,,OC,Vel,,9.321666666666667,-40.516666666666666,
I2460,,?,Lyn,,9.321666666666667,33.85,
2825,,Gx,Lyn,16.0,9.323333333333334,33.733333333333334,1.1
2826,,Gx,Lyn,15.0,9.323333333333334,33.61666666666667,1.8
2828,,Gx,Lyn,15.0,9.325,33.88333333333333,
2829,,Gx,Lyn,,9.325,33.666666666666664,
2830,,Gx,Lyn,15.0,9.328333333333333,33.733333333333334,1.3
2831,,Gx,Lyn,13.6,9.328333333333333,33.733333333333334,0.8
2832,,Gx,Lyn,11.5,9.33,33.733333333333334,3.3
2833,,Gx,Lyn,15.0,9.331666666666667,33.93333333333333,
2846,,,Hya,,9.331666666666667,-14.683333333333334,
I2461,,Gx,Lyn,15.0,9.331666666666667,37.166666666666664,2.7
2834,,Gx,Lyn,15.0,9.333333333333334,33.71666666666667,
2847,,Gx,Hya,15.0,9.335,-16.516666666666666,0.4
2848,,Gx,Hya,12.1,9.336666666666666,-16.533333333333335,2.7
2805,,Gx,UMa,11.3,9.338333333333333,64.1,6.3
2843,,Gx,Cnc,,9.34,18.95,
I 533,,,Hya,,9.34,-4.0,
2839,,Gx,Lyn,15.0,9.343333333333334,33.666666666666664,
2851,,Gx,Hya,15.0,9.343333333333334,-16.466666666666665,
2838,,Gx,Lyn,14.0,9.345,39.31666666666667,
2840,,Gx,Lyn,15.0,9.346666666666668,35.38333333333333,
2850,,Gx,Hya,,9.35,-4.916666666666667,
2816,,-,UMa,,9.351666666666667,60.45,
2814,,Gx,UMa,13.8,9.353333333333333,64.25,1.4
I 534,,Gx,Hya,15.0,9.353333333333333,3.15,1.9
2867,,Pl,Car,10.0,9.356666666666667,-58.31666666666667,0.2
2855,,Gx,Hya,11.6,9.358333333333333,-11.916666666666666,2.7
I2458,,Gx,UMa,15.0,9.36,64.23333333333333,0.4
2820,,Gx,UMa,12.8,9.363333333333333,64.26666666666667,4.3
2844,,Gx,Lyn,12.9,9.363333333333333,40.15,1.9
2841,,Gx,UMa,9.3,9.366666666666667,50.96666666666667,8.1
2866,,-,Vel,,9.366666666666667,-51.083333333333336,
2810,,Gx,UMa,13.0,9.368333333333334,71.83333333333333,2.0
I 535,,Gx,Hya,16.0,9.37,-1.05,
2858,,Gx,Hya,14.0,9.381666666666666,3.15,
I2462,,,Leo,,9.381666666666666,22.683333333333334,
I2463,,Gx,Leo,16.0,9.383333333333333,22.616666666666667,
I2469,,Gx,Pyx,,9.383333333333333,-32.45,5.1
2852,,Gx,Lyn,14.0,9.386666666666667,40.166666666666664,1.2
2853,,Gx,Lyn,14.0,9.388333333333334,40.2,2.0
2887,,Gx,Car,,9.388333333333334,-63.81666666666667,
2868,,,Hya,,9.39,-10.416666666666666,
I2464,,Gx,Leo,15.0,9.39,22.583333333333332,0.6
2865,,Gx,Hya,11.4,9.391666666666667,-23.166666666666668,2.0
2861,,Gx,Hya,14.0,9.393333333333333,2.1333333333333333,
2863,,Gx,Hya,13.0,9.393333333333333,-10.4,
2869,,,Hya,,9.393333333333333,-10.433333333333334,
I2465,,,Leo,,9.393333333333333,24.45,
I2466,,Gx,Leo,15.0,9.395,24.516666666666666,
2854,,Gx,UMa,14.0,9.4,49.21666666666667,
2856,,Gx,UMa,14.0,9.403333333333332,49.25,
2864,,Gx,Hya,15.0,9.403333333333332,5.95,
2859,,Gx,LMi,10.7,9.405,34.516666666666666,4.8
2857,,Gx,UMa,14.0,9.408333333333333,49.35,2.4
I 536,,Gx,Leo,15.0,9.41,25.116666666666667,1.2
2860,,Gx,Lyn,15.0,9.415,41.06666666666667,
2862,,Gx,Leo,14.0,9.415,26.766666666666666,
I2467,,,LMi,,9.415,38.333333333333336,
I2468,,,LMi,,9.416666666666666,38.333333333333336,
I2470,,,Hya,,9.416666666666666,3.3833333333333333,
2876,,Gx,Hya,14.0,9.42,-6.716666666666667,
2883,,Gx,Pyx,,9.42,-34.083333333333336,
I2471,,Gx,Hya,14.0,9.42,-6.833333333333333,0.7
2879,,***,Hya,,9.423333333333334,-11.666666666666666,
I 537,,Gx,Hya,14.0,9.423333333333334,-12.383333333333333,1.0
2871,,,Leo,,9.428333333333333,11.45,
2872,,Gx,Leo,13.0,9.428333333333333,11.433333333333334,2.1
2874,,Gx,Leo,14.0,9.43,11.433333333333334,2.5
2875,,Gx,Leo,15.0,9.43,11.433333333333334,0.5
2877,,Gx,Hya,14.0,9.43,2.216666666666667,
2878,,Gx,Hya,15.0,9.43,2.0833333333333335,
2873,,Gx,Leo,15.0,9.431666666666667,11.45,
2881,,Gx,Hya,14.0,9.431666666666667,-11.983333333333333,
2915,,Gx,Cha,12.6,9.436666666666667,-76.63333333333334,1.5
2888,,Gx,Pyx,12.5,9.438333333333333,-28.033333333333335,0.8
2884,,Gx,Hya,13.0,9.44,-11.55,2.6
2882,,Gx,Leo,13.0,9.441666666666666,7.933333333333334,
2886,,***,Hya,,9.441666666666666,-21.766666666666666,
I2472,,Gx,Leo,15.0,9.441666666666666,21.383333333333333,
2890,,Gx,Hya,15.0,9.443333333333333,-14.533333333333333,
2891,,Gx,Pyx,14.0,9.446666666666667,-24.816666666666666,
I2484,,,Vel,,9.446666666666667,-42.85,
2899,,Pl,Vel,,9.45,-56.1,2.0
I2482,,Gx,Hya,13.0,9.45,-12.1,2.0
2889,,Gx,Hya,11.8,9.453333333333333,-11.633333333333333,2.0
I2474,,,Leo,,9.453333333333333,23.033333333333335,
I2485,,,Ant,,9.453333333333333,-39.28333333333333,
I 538,,Gx,Leo,,9.456666666666667,23.016666666666666,0.5
I2473,,Gx,Leo,15.0,9.456666666666667,30.433333333333334,1.6
I2481,,Gx,Hya,14.0,9.456666666666667,3.9333333333333336,0.9
I2488,,OC,Vel,7.0,9.46,-56.983333333333334,15.0
2870,,Gx,UMa,14.0,9.463333333333333,57.38333333333333,2.6
I2475,,Nb,Leo,,9.465,29.8,0.5
I2476,,Gx,Leo,,9.465,29.983333333333334,1.7
I2477,,,Leo,,9.465,29.7,
I2478,,Nb,Leo,,9.465,30.016666666666666,0.1
I2479,,Nb,Leo,,9.468333333333334,30.0,0.3
I2480,,Nb,Leo,,9.47,29.716666666666665,0.2
I 539,,Gx,Hya,14.0,9.485,-2.55,1.2
2894,,Gx,Leo,13.0,9.49,7.716666666666667,
I2483,,Gx,Leo,16.0,9.491666666666667,31.0,
2880,,Gx,UMa,11.6,9.493333333333334,62.5,2.6
2885,,Gx,Leo,,9.493333333333334,22.95,
2897,,Gx,Hya,,9.496666666666666,2.2,
2898,,Gx,Hya,15.0,9.496666666666666,2.05,
2904,,Gx,Ant,13.0,9.503333333333334,-30.383333333333333,
I 540,,Gx,Leo,15.0,9.503333333333334,7.9,1.4
I2487,,Gx,Leo,,9.503333333333334,20.1,2.0
2893,,Gx,Leo,13.0,9.505,29.533333333333335,1.4
2896,,Gx,Leo,15.0,9.505,23.65,
2900,,Gx,Hya,14.0,9.505,4.133333333333334,
I2486,,Gx,Leo,15.0,9.505,26.65,1.1
2910,,OC,Vel,7.2,9.506666666666666,-52.9,5.0
I 541,,,Hya,,9.508333333333333,-4.25,
2902,,Gx,Hya,13.0,9.515,-14.733333333333333,1.3
I 543,,Gx,Hya,13.0,9.515,-14.733333333333333,1.2
I 542,,Gx,Hya,15.0,9.52,-13.166666666666666,1.0
I2489,,,Hya,,9.52,-5.883333333333333,
2907,,Gx,Hya,13.0,9.526666666666667,-16.733333333333334,1.9
2903,,Gx,Leo,8.9,9.536666666666667,21.5,12.6
2905,,Gx,Leo,10.0,9.536666666666667,21.516666666666666,13.3
2906,,Gx,Leo,13.0,9.536666666666667,8.45,1.6
2895,,Gx,UMa,14.0,9.54,57.483333333333334,
2901,,-,Leo,,9.54,31.116666666666667,
2892,,Gx,UMa,14.0,9.548333333333334,67.61666666666666,1.7
I2490,,Nb,Leo,,9.551666666666666,29.916666666666668,0.3
I2492,,,Ant,,9.553333333333333,-37.9,
2912,,Gx,Leo,,9.561666666666667,10.15,
2925,,OC,Vel,8.0,9.561666666666667,-53.43333333333333,12.0
2911,,Gx,Leo,11.6,9.563333333333333,10.15,4.3
2913,,Gx,Leo,14.0,9.566666666666666,9.466666666666667,
2914,,Gx,Leo,13.1,9.566666666666666,10.116666666666667,1.2
2920,,Gx,Hya,,9.571666666666667,-20.85,
2917,,Gx,Hya,14.0,9.575,-2.5,
2921,,Gx,Hya,13.0,9.578333333333333,-20.95,
2919,,Gx,Leo,14.0,9.58,10.283333333333333,1.9
I 546,,Gx,Hya,14.0,9.581666666666667,-16.383333333333333,0.6
2916,,Gx,Leo,12.0,9.583333333333334,21.7,2.6
2924,,Gx,Hya,13.0,9.586666666666666,-16.4,1.6
I2491,,Gx,LMi,15.0,9.586666666666666,34.733333333333334,1.1
2932,,-,Vel,,9.588333333333333,-46.95,
2918,,Gx,Leo,13.0,9.596666666666666,31.7,
I 544,,Gx,Leo,15.0,9.598333333333333,24.9,0.7
2923,,Gx,Leo,15.0,9.6,16.75,
I 545,,Gx,Leo,15.0,9.601666666666667,24.95,0.4
I2494,,,Hya,,9.601666666666667,-12.433333333333334,
I 547,,Gx,Hya,13.0,9.603333333333333,-12.416666666666666,1.2
I2493,,Gx,LMi,15.0,9.605,37.38333333333333,0.5
2935,,Gx,Hya,12.0,9.611666666666666,-21.133333333333333,3.5
2922,,Gx,LMi,14.0,9.613333333333333,37.68333333333333,
2927,,Gx,Leo,14.0,9.62,23.583333333333332,
2928,,Gx,Leo,15.0,9.621666666666666,16.966666666666665,
2929,,Gx,Leo,14.0,9.623333333333333,23.15,
2926,,Gx,Leo,14.0,9.625,32.833333333333336,
2930,,Gx,Leo,14.0,9.625,23.2,
2931,,Gx,Leo,15.0,9.626666666666667,23.233333333333334,
2945,,Gx,Hya,14.0,9.626666666666667,-22.033333333333335,
2936,,Gx,Hya,13.1,9.628333333333334,2.7333333333333334,1.7
2937,,Gx,Hya,13.6,9.628333333333334,2.7333333333333334,1.0
2933,,Gx,Leo,15.0,9.633333333333333,17.016666666666666,
2934,,Gx,Leo,15.0,9.633333333333333,17.016666666666666,
2973,,Gx,Ant,,9.633333333333333,-30.133333333333333,
2939,,Gx,Leo,14.0,9.635,9.516666666666667,2.7
2940,,Gx,Leo,15.0,9.635,9.6,1.3
I2495,,Gx,Leo,15.0,9.636666666666667,28.05,0.7
2938,,Gx,Dra,14.0,9.638333333333334,76.31666666666666,
I 548,,Gx,Leo,15.0,9.638333333333334,9.433333333333334,
2941,,Gx,Leo,15.0,9.64,17.05,
2947,,-,Hya,,9.64,-12.433333333333334,
2943,,Gx,Leo,14.0,9.643333333333333,17.033333333333335,
I2504,,,Car,,9.643333333333333,-69.08333333333333,
I2496,,Gx,LMi,15.0,9.645,34.71666666666667,
I2501,,Pl,Car,11.0,9.646666666666667,-60.083333333333336,0.4
2948,,Gx,Leo,14.0,9.648333333333333,6.95,
2942,,Gx,LMi,13.0,9.651666666666667,34.0,2.2
2946,,Gx,Leo,15.0,9.651666666666667,17.016666666666666,
2944,,Gx,Leo,15.0,9.655,32.31666666666667,1.3
2952,,-,Hya,,9.655,-10.15,
2956,,Gx,Hya,,9.655,-19.1,
2951,,Gx,Hya,15.0,9.661666666666667,-0.23333333333333334,
2949,,Gx,Leo,15.0,9.666666666666666,16.783333333333335,
2972,,OC,Vel,9.9,9.671666666666667,-50.333333333333336,4.0
2953,,-,Leo,,9.673333333333334,14.833333333333334,
2954,,Gx,Leo,13.0,9.675,14.916666666666666,
I 550,,Gx,Hya,14.0,9.675,-6.933333333333334,0.6
2958,,Gx,Leo,14.0,9.676666666666666,11.883333333333333,
2960,,Gx,Hya,13.0,9.676666666666666,3.5666666666666664,
I 549,,,Hya,,9.678333333333333,3.9833333333333334,
I 553,,Gx,Hya,,9.678333333333333,-5.433333333333334,
2962,,Gx,Hya,11.7,9.681666666666667,5.166666666666667,3.3
I 551,,Gx,Leo,14.0,9.681666666666667,6.933333333333334,0.9
I2497,,,LMi,,9.685,34.7,
2975,,Gx,Hya,,9.686666666666667,-16.65,
2955,,Gx,LMi,12.7,9.688333333333333,35.88333333333333,1.8
I 552,,Gx,Leo,14.0,9.688333333333333,10.633333333333333,1.1
I2498,,Gx,Leo,15.0,9.688333333333333,28.1,
I2499,,,Leo,,9.69,27.9,
2969,,Gx,Sex,13.0,9.696666666666667,-8.616666666666667,
I 554,,,Leo,,9.696666666666667,12.433333333333334,
I 555,,Gx,Leo,14.0,9.698333333333334,12.283333333333333,1.3
2967,,Gx,Sex,11.6,9.701666666666666,0.3333333333333333,3.0
2966,,Gx,Sex,14.0,9.703333333333333,4.666666666666667,
I2500,,?,LMi,,9.705,36.333333333333336,
2982,,-,Vel,,9.706666666666667,-44.2,
2950,,Gx,UMa,11.0,9.71,58.85,3.2
2974,,Gx,Sex,10.8,9.71,-3.7,3.4
2964,,Gx,Leo,11.3,9.715,31.85,3.0
2979,,Gx,Sex,14.0,9.718333333333334,-10.383333333333333,
2965,,Gx,LMi,14.0,9.72,36.233333333333334,
2968,,Gx,Leo,11.8,9.72,31.933333333333334,2.2
2980,,Gx,Sex,13.0,9.72,-9.616666666666667,1.8
I2502,,,LMi,,9.72,33.13333333333333,
I2503,,,LMi,,9.72,33.18333333333333,
2978,,Gx,Sex,14.0,9.721666666666666,-9.75,1.2
2908,,Gx,Dra,14.0,9.725,79.68333333333334,
2970,,Gx,Leo,14.0,9.725,31.983333333333334,1.0
2984,,Gx,Leo,14.0,9.726666666666667,11.066666666666666,
2971,,Gx,LMi,15.0,9.728333333333333,36.166666666666664,
2983,,Gx,Hya,11.7,9.728333333333333,-20.483333333333334,2.6
